SearchBayesianSkopt: New best config found. Config 0: {'norm': 1, 'alpha': 0.5030828870316804, 'beta': 0.08303079948852111, 'gamma': 0.23468894287393555} - results: PRECISION: 0.0401580, PRECISION_RECALL_MIN_DEN: 0.0924895, RECALL: 0.0905219, MAP: 0.0191230, MAP_MIN_DEN: 0.0431827, MRR: 0.1422658, NDCG: 0.0793527, F1: 0.0556349, HIT_RATE: 0.2950274, ARHR_ALL_HITS: 0.1642068, NOVELTY: 0.0038148, AVERAGE_POPULARITY: 0.1839195, DIVERSITY_MEAN_INTER_LIST: 0.9526189, DIVERSITY_HERFINDAHL: 0.9952594, COVERAGE_ITEM: 0.1432709, COVERAGE_ITEM_HIT: 0.0489846, ITEMS_IN_GT: 0.8487557, COVERAGE_USER: 0.9304091, COVERAGE_USER_HIT: 0.2744961, USERS_IN_GT: 0.9304091, DIVERSITY_GINI: 0.0197971, SHANNON_ENTROPY: 9.1663500, RATIO_DIVERSITY_HERFINDAHL: 0.9955886, RATIO_DIVERSITY_GINI: 0.0443833, RATIO_SHANNON_ENTROPY: 0.6793052, RATIO_AVERAGE_POPULARITY: 3.6103018, RATIO_NOVELTY: 0.2352550, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'norm': 2, 'alpha': 0.054750718193858364, 'beta': 0.017792682723803747, 'gamma': 0.2111816958607467} - results: PRECISION: 0.0403862, PRECISION_RECALL_MIN_DEN: 0.0920136, RECALL: 0.0899996, MAP: 0.0191721, MAP_MIN_DEN: 0.0435718, MRR: 0.1415767, NDCG: 0.0794935, F1: 0.0557536, HIT_RATE: 0.2935633, ARHR_ALL_HITS: 0.1640610, NOVELTY: 0.0038064, AVERAGE_POPULARITY: 0.1802913, DIVERSITY_MEAN_INTER_LIST: 0.9547877, DIVERSITY_HERFINDAHL: 0.9954763, COVERAGE_ITEM: 0.1378003, COVERAGE_ITEM_HIT: 0.0479834, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2738956, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0185393, SHANNON_ENTROPY: 9.1260632, RATIO_DIVERSITY_HERFINDAHL: 0.9958050, RATIO_DIVERSITY_GINI: 0.0415348, RATIO_SHANNON_ENTROPY: 0.6762699, RATIO_AVERAGE_POPULARITY: 3.5399457, RATIO_NOVELTY: 0.2347069, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'norm': 2, 'alpha': 0.37378473567032094, 'beta': 0.994705582133428, 'gamma': 0.7728690581932529} - results: PRECISION: 0.0254377, PRECISION_RECALL_MIN_DEN: 0.0547572, RECALL: 0.0532050, MAP: 0.0106193, MAP_MIN_DEN: 0.0219790, MRR: 0.0794517, NDCG: 0.0443366, F1: 0.0344193, HIT_RATE: 0.1933831, ARHR_ALL_HITS: 0.0913703, NOVELTY: 0.0038962, AVERAGE_POPULARITY: 0.1833291, DIVERSITY_MEAN_INTER_LIST: 0.9480384, DIVERSITY_HERFINDAHL: 0.9948014, COVERAGE_ITEM: 0.5366848, COVERAGE_ITEM_HIT: 0.0404033, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1804271, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0491675, SHANNON_ENTROPY: 9.4208205, RATIO_DIVERSITY_HERFINDAHL: 0.9951298, RATIO_DIVERSITY_GINI: 0.1101530, RATIO_SHANNON_ENTROPY: 0.6981123, RATIO_AVERAGE_POPULARITY: 3.5995899, RATIO_NOVELTY: 0.2402440, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'norm': 2, 'alpha': 0.93684927055208, 'beta': 0.9254716276322602, 'gamma': 0.1484973890871241} - results: PRECISION: 0.0378682, PRECISION_RECALL_MIN_DEN: 0.0869009, RECALL: 0.0849807, MAP: 0.0174708, MAP_MIN_DEN: 0.0396011, MRR: 0.1298184, NDCG: 0.0734280, F1: 0.0523906, HIT_RATE: 0.2798146, ARHR_ALL_HITS: 0.1499021, NOVELTY: 0.0038558, AVERAGE_POPULARITY: 0.1868369, DIVERSITY_MEAN_INTER_LIST: 0.9482345, DIVERSITY_HERFINDAHL: 0.9948210, COVERAGE_ITEM: 0.3445724, COVERAGE_ITEM_HIT: 0.0504863, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2610680, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0282768, SHANNON_ENTROPY: 9.2890316, RATIO_DIVERSITY_HERFINDAHL: 0.9951495, RATIO_DIVERSITY_GINI: 0.0633502, RATIO_SHANNON_ENTROPY: 0.6883463, RATIO_AVERAGE_POPULARITY: 3.6684642, RATIO_NOVELTY: 0.2377547, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'norm': 1, 'alpha': 0.5303502117003083, 'beta': 0.9011881555130279, 'gamma': 0.6923356413498879} - results: PRECISION: 0.0253141, PRECISION_RECALL_MIN_DEN: 0.0544149, RECALL: 0.0528653, MAP: 0.0105338, MAP_MIN_DEN: 0.0218463, MRR: 0.0788080, NDCG: 0.0440562, F1: 0.0342351, HIT_RATE: 0.1922760, ARHR_ALL_HITS: 0.0906509, NOVELTY: 0.0038707, AVERAGE_POPULARITY: 0.1851888, DIVERSITY_MEAN_INTER_LIST: 0.9470720, DIVERSITY_HERFINDAHL: 0.9947048, COVERAGE_ITEM: 0.5035398, COVERAGE_ITEM_HIT: 0.0407609, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1793942, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0425100, SHANNON_ENTROPY: 9.3169170, RATIO_DIVERSITY_HERFINDAHL: 0.9950332, RATIO_DIVERSITY_GINI: 0.0952378, RATIO_SHANNON_ENTROPY: 0.6904127, RATIO_AVERAGE_POPULARITY: 3.6361052, RATIO_NOVELTY: 0.2386742, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'norm': 2, 'alpha': 0.6381913636795091, 'beta': 0.00722133023261118, 'gamma': 0.8970493758206957} - results: PRECISION: 0.0347168, PRECISION_RECALL_MIN_DEN: 0.0803079, RECALL: 0.0786615, MAP: 0.0159320, MAP_MIN_DEN: 0.0368559, MRR: 0.1219300, NDCG: 0.0682969, F1: 0.0481728, HIT_RATE: 0.2625901, ARHR_ALL_HITS: 0.1390001, NOVELTY: 0.0035567, AVERAGE_POPULARITY: 0.2566405, DIVERSITY_MEAN_INTER_LIST: 0.8976372, DIVERSITY_HERFINDAHL: 0.9897614, COVERAGE_ITEM: 0.0892806, COVERAGE_ITEM_HIT: 0.0346467, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2449975, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0091161, SHANNON_ENTROPY: 7.9864605, RATIO_DIVERSITY_HERFINDAHL: 0.9900882, RATIO_DIVERSITY_GINI: 0.0204234, RATIO_SHANNON_ENTROPY: 0.5918217, RATIO_AVERAGE_POPULARITY: 5.0390301, RATIO_NOVELTY: 0.2193153, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'norm': 2, 'alpha': 0.3159940185182553, 'beta': 0.246540789241866, 'gamma': 0.9043613375196714} - results: PRECISION: 0.0319670, PRECISION_RECALL_MIN_DEN: 0.0721512, RECALL: 0.0704774, MAP: 0.0142077, MAP_MIN_DEN: 0.0314844, MRR: 0.1074642, NDCG: 0.0601663, F1: 0.0439839, HIT_RATE: 0.2415808, ARHR_ALL_HITS: 0.1231202, NOVELTY: 0.0036482, AVERAGE_POPULARITY: 0.2318931, DIVERSITY_MEAN_INTER_LIST: 0.9176917, DIVERSITY_HERFINDAHL: 0.9917668, COVERAGE_ITEM: 0.2068435, COVERAGE_ITEM_HIT: 0.0377932, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2253958, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0135275, SHANNON_ENTROPY: 8.3557815, RATIO_DIVERSITY_HERFINDAHL: 0.9920943, RATIO_DIVERSITY_GINI: 0.0303065, RATIO_SHANNON_ENTROPY: 0.6191896, RATIO_AVERAGE_POPULARITY: 4.5531254, RATIO_NOVELTY: 0.2249543, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'norm': 1, 'alpha': 0.2000999124783231, 'beta': 0.8214195352471241, 'gamma': 0.40235622801433824} - results: PRECISION: 0.0350000, PRECISION_RECALL_MIN_DEN: 0.0790081, RECALL: 0.0771548, MAP: 0.0159166, MAP_MIN_DEN: 0.0353276, MRR: 0.1182355, NDCG: 0.0664847, F1: 0.0481552, HIT_RATE: 0.2595778, ARHR_ALL_HITS: 0.1365617, NOVELTY: 0.0039831, AVERAGE_POPULARITY: 0.1707698, DIVERSITY_MEAN_INTER_LIST: 0.9558839, DIVERSITY_HERFINDAHL: 0.9955859, COVERAGE_ITEM: 0.5870995, COVERAGE_ITEM_HIT: 0.0488058, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2421869, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0613927, SHANNON_ENTROPY: 9.8145059, RATIO_DIVERSITY_HERFINDAHL: 0.9959146, RATIO_DIVERSITY_GINI: 0.1375418, RATIO_SHANNON_ENTROPY: 0.7272856, RATIO_AVERAGE_POPULARITY: 3.3529939, RATIO_NOVELTY: 0.2456070, 
SearchBayesianSkopt: New best config found. Config 16: {'norm': 2, 'alpha': 0.5647283377764678, 'beta': 0.11727055666698852, 'gamma': 0.08577417536660749} - results: PRECISION: 0.0408574, PRECISION_RECALL_MIN_DEN: 0.0931379, RECALL: 0.0910851, MAP: 0.0195409, MAP_MIN_DEN: 0.0442741, MRR: 0.1437524, NDCG: 0.0806151, F1: 0.0564109, HIT_RATE: 0.2962667, ARHR_ALL_HITS: 0.1668994, NOVELTY: 0.0038268, AVERAGE_POPULARITY: 0.1802189, DIVERSITY_MEAN_INTER_LIST: 0.9547156, DIVERSITY_HERFINDAHL: 0.9954691, COVERAGE_ITEM: 0.1458453, COVERAGE_ITEM_HIT: 0.0498784, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2764179, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0202135, SHANNON_ENTROPY: 9.2109882, RATIO_DIVERSITY_HERFINDAHL: 0.9957978, RATIO_DIVERSITY_GINI: 0.0452856, RATIO_SHANNON_ENTROPY: 0.6825631, RATIO_AVERAGE_POPULARITY: 3.5385235, RATIO_NOVELTY: 0.2359645, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'norm': 1, 'alpha': 0.8830653344059043, 'beta': 0.4972226232015766, 'gamma': 0.7091978347808008} - results: PRECISION: 0.0274408, PRECISION_RECALL_MIN_DEN: 0.0599366, RECALL: 0.0583662, MAP: 0.0116516, MAP_MIN_DEN: 0.0247291, MRR: 0.0877200, NDCG: 0.0490364, F1: 0.0373306, HIT_RATE: 0.2086509, ARHR_ALL_HITS: 0.1006812, NOVELTY: 0.0036737, AVERAGE_POPULARITY: 0.2163857, DIVERSITY_MEAN_INTER_LIST: 0.9295980, DIVERSITY_HERFINDAHL: 0.9929574, COVERAGE_ITEM: 0.1587171, COVERAGE_ITEM_HIT: 0.0389731, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1946720, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0129464, SHANNON_ENTROPY: 8.4817744, RATIO_DIVERSITY_HERFINDAHL: 0.9932853, RATIO_DIVERSITY_GINI: 0.0290047, RATIO_SHANNON_ENTROPY: 0.6285261, RATIO_AVERAGE_POPULARITY: 4.2486434, RATIO_NOVELTY: 0.2265256, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'norm': 2, 'alpha': 0.11341238121813227, 'beta': 0.4336940154849753, 'gamma': 0.21913380235917818} - results: PRECISION: 0.0402961, PRECISION_RECALL_MIN_DEN: 0.0923774, RECALL: 0.0903845, MAP: 0.0192185, MAP_MIN_DEN: 0.0438130, MRR: 0.1422582, NDCG: 0.0797885, F1: 0.0557411, HIT_RATE: 0.2942070, ARHR_ALL_HITS: 0.1646331, NOVELTY: 0.0038611, AVERAGE_POPULARITY: 0.1777191, DIVERSITY_MEAN_INTER_LIST: 0.9549329, DIVERSITY_HERFINDAHL: 0.9954908, COVERAGE_ITEM: 0.3055635, COVERAGE_ITEM_HIT: 0.0511299, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2744961, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0259386, SHANNON_ENTROPY: 9.3398177, RATIO_DIVERSITY_HERFINDAHL: 0.9958195, RATIO_DIVERSITY_GINI: 0.0581117, RATIO_SHANNON_ENTROPY: 0.6921098, RATIO_AVERAGE_POPULARITY: 3.4894415, RATIO_NOVELTY: 0.2380850, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'norm': 2, 'alpha': 0.3101263117498488, 'beta': 0.5864453620845406, 'gamma': 0.987529662742192} - results: PRECISION: 0.0232312, PRECISION_RECALL_MIN_DEN: 0.0493982, RECALL: 0.0479471, MAP: 0.0096018, MAP_MIN_DEN: 0.0197770, MRR: 0.0725416, NDCG: 0.0401417, F1: 0.0312980, HIT_RATE: 0.1776004, ARHR_ALL_HITS: 0.0830277, NOVELTY: 0.0037497, AVERAGE_POPULARITY: 0.2049676, DIVERSITY_MEAN_INTER_LIST: 0.9359695, DIVERSITY_HERFINDAHL: 0.9935945, COVERAGE_ITEM: 0.3994923, COVERAGE_ITEM_HIT: 0.0329305, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1657018, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0259594, SHANNON_ENTROPY: 8.7973445, RATIO_DIVERSITY_HERFINDAHL: 0.9939226, RATIO_DIVERSITY_GINI: 0.0581584, RATIO_SHANNON_ENTROPY: 0.6519108, RATIO_AVERAGE_POPULARITY: 4.0244544, RATIO_NOVELTY: 0.2312131, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'norm': 2, 'alpha': 0.1362969338134651, 'beta': 0.06536914618574409, 'gamma': 0.10039633963264874} - results: PRECISION: 0.0405278, PRECISION_RECALL_MIN_DEN: 0.0923735, RECALL: 0.0903587, MAP: 0.0193030, MAP_MIN_DEN: 0.0437553, MRR: 0.1423336, NDCG: 0.0798325, F1: 0.0559575, HIT_RATE: 0.2943100, ARHR_ALL_HITS: 0.1650860, NOVELTY: 0.0038195, AVERAGE_POPULARITY: 0.1778811, DIVERSITY_MEAN_INTER_LIST: 0.9560531, DIVERSITY_HERFINDAHL: 0.9956028, COVERAGE_ITEM: 0.1425200, COVERAGE_ITEM_HIT: 0.0494494, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2745922, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0192711, SHANNON_ENTROPY: 9.1781841, RATIO_DIVERSITY_HERFINDAHL: 0.9959316, RATIO_DIVERSITY_GINI: 0.0431742, RATIO_SHANNON_ENTROPY: 0.6801322, RATIO_AVERAGE_POPULARITY: 3.4926219, RATIO_NOVELTY: 0.2355195, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'norm': 1, 'alpha': 0.30234873839309423, 'beta': 0.036345505610161595, 'gamma': 0.7869171503746879} - results: PRECISION: 0.0389804, PRECISION_RECALL_MIN_DEN: 0.0905907, RECALL: 0.0887178, MAP: 0.0182050, MAP_MIN_DEN: 0.0420161, MRR: 0.1370197, NDCG: 0.0771697, F1: 0.0541630, HIT_RATE: 0.2898816, ARHR_ALL_HITS: 0.1573379, NOVELTY: 0.0037044, AVERAGE_POPULARITY: 0.2202373, DIVERSITY_MEAN_INTER_LIST: 0.9272334, DIVERSITY_HERFINDAHL: 0.9927210, COVERAGE_ITEM: 0.1298985, COVERAGE_ITEM_HIT: 0.0430134, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2704605, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0154126, SHANNON_ENTROPY: 8.6698436, RATIO_DIVERSITY_HERFINDAHL: 0.9930487, RATIO_DIVERSITY_GINI: 0.0345298, RATIO_SHANNON_ENTROPY: 0.6424626, RATIO_AVERAGE_POPULARITY: 4.3242686, RATIO_NOVELTY: 0.2284170, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'norm': 1, 'alpha': 0.6669672153728691, 'beta': 0.3778636559252605, 'gamma': 0.510707047826225} - results: PRECISION: 0.0383265, PRECISION_RECALL_MIN_DEN: 0.0882250, RECALL: 0.0863200, MAP: 0.0178021, MAP_MIN_DEN: 0.0405699, MRR: 0.1326372, NDCG: 0.0748759, F1: 0.0530836, HIT_RATE: 0.2832389, ARHR_ALL_HITS: 0.1529710, NOVELTY: 0.0037818, AVERAGE_POPULARITY: 0.2032962, DIVERSITY_MEAN_INTER_LIST: 0.9381591, DIVERSITY_HERFINDAHL: 0.9938135, COVERAGE_ITEM: 0.2320867, COVERAGE_ITEM_HIT: 0.0481622, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2642629, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0206362, SHANNON_ENTROPY: 8.9751124, RATIO_DIVERSITY_HERFINDAHL: 0.9941416, RATIO_DIVERSITY_GINI: 0.0462325, RATIO_SHANNON_ENTROPY: 0.6650840, RATIO_AVERAGE_POPULARITY: 3.9916368, RATIO_NOVELTY: 0.2331950, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'norm': 2, 'alpha': 0.19562058117451536, 'beta': 0.4096955575470831, 'gamma': 0.3564738114795592} - results: PRECISION: 0.0399743, PRECISION_RECALL_MIN_DEN: 0.0918490, RECALL: 0.0898474, MAP: 0.0190139, MAP_MIN_DEN: 0.0433485, MRR: 0.1410499, NDCG: 0.0791148, F1: 0.0553310, HIT_RATE: 0.2924562, ARHR_ALL_HITS: 0.1630432, NOVELTY: 0.0038520, AVERAGE_POPULARITY: 0.1826271, DIVERSITY_MEAN_INTER_LIST: 0.9518617, DIVERSITY_HERFINDAHL: 0.9951837, COVERAGE_ITEM: 0.3150744, COVERAGE_ITEM_HIT: 0.0504863, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2728627, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0261989, SHANNON_ENTROPY: 9.2978736, RATIO_DIVERSITY_HERFINDAHL: 0.9955123, RATIO_DIVERSITY_GINI: 0.0586951, RATIO_SHANNON_ENTROPY: 0.6890016, RATIO_AVERAGE_POPULARITY: 3.5858074, RATIO_NOVELTY: 0.2375228, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'norm': 1, 'alpha': 0.08345422339846688, 'beta': 0.6130836554389146, 'gamma': 0.6908696928002898} - results: PRECISION: 0.0316426, PRECISION_RECALL_MIN_DEN: 0.0702005, RECALL: 0.0684383, MAP: 0.0140618, MAP_MIN_DEN: 0.0304616, MRR: 0.1047439, NDCG: 0.0585387, F1: 0.0432763, HIT_RATE: 0.2361740, ARHR_ALL_HITS: 0.1208029, NOVELTY: 0.0039856, AVERAGE_POPULARITY: 0.1752823, DIVERSITY_MEAN_INTER_LIST: 0.9527348, DIVERSITY_HERFINDAHL: 0.9952710, COVERAGE_ITEM: 0.6129863, COVERAGE_ITEM_HIT: 0.0449800, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2203512, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0696613, SHANNON_ENTROPY: 9.8007987, RATIO_DIVERSITY_HERFINDAHL: 0.9955996, RATIO_DIVERSITY_GINI: 0.1560664, RATIO_SHANNON_ENTROPY: 0.7262699, RATIO_AVERAGE_POPULARITY: 3.4415954, RATIO_NOVELTY: 0.2457612, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'norm': 2, 'alpha': 0.6032751340350565, 'beta': 0.43618750444223253, 'gamma': 0.7307856479382657} - results: PRECISION: 0.0340886, PRECISION_RECALL_MIN_DEN: 0.0776289, RECALL: 0.0758612, MAP: 0.0153544, MAP_MIN_DEN: 0.0343466, MRR: 0.1150740, NDCG: 0.0648673, F1: 0.0470397, HIT_RATE: 0.2546087, ARHR_ALL_HITS: 0.1323983, NOVELTY: 0.0037205, AVERAGE_POPULARITY: 0.2155160, DIVERSITY_MEAN_INTER_LIST: 0.9295562, DIVERSITY_HERFINDAHL: 0.9929532, COVERAGE_ITEM: 0.2266161, COVERAGE_ITEM_HIT: 0.0436928, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2375507, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0173090, SHANNON_ENTROPY: 8.6928926, RATIO_DIVERSITY_HERFINDAHL: 0.9932811, RATIO_DIVERSITY_GINI: 0.0387784, RATIO_SHANNON_ENTROPY: 0.6441706, RATIO_AVERAGE_POPULARITY: 4.2315669, RATIO_NOVELTY: 0.2294137, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'norm': 1, 'alpha': 0.4749755534704506, 'beta': 0.7522374244069101, 'gamma': 0.04667871522378731} - results: PRECISION: 0.0393950, PRECISION_RECALL_MIN_DEN: 0.0904765, RECALL: 0.0885137, MAP: 0.0186626, MAP_MIN_DEN: 0.0425708, MRR: 0.1383770, NDCG: 0.0777695, F1: 0.0545232, HIT_RATE: 0.2886715, ARHR_ALL_HITS: 0.1599689, NOVELTY: 0.0038982, AVERAGE_POPULARITY: 0.1763043, DIVERSITY_MEAN_INTER_LIST: 0.9548795, DIVERSITY_HERFINDAHL: 0.9954855, COVERAGE_ITEM: 0.3975257, COVERAGE_ITEM_HIT: 0.0515589, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2693315, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0330620, SHANNON_ENTROPY: 9.4831903, RATIO_DIVERSITY_HERFINDAHL: 0.9958142, RATIO_DIVERSITY_GINI: 0.0740708, RATIO_SHANNON_ENTROPY: 0.7027341, RATIO_AVERAGE_POPULARITY: 3.4616617, RATIO_NOVELTY: 0.2403702, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'norm': 1, 'alpha': 0.8254182283030326, 'beta': 0.3201881856473416, 'gamma': 0.0788436183476622} - results: PRECISION: 0.0408960, PRECISION_RECALL_MIN_DEN: 0.0934055, RECALL: 0.0913637, MAP: 0.0194992, MAP_MIN_DEN: 0.0443787, MRR: 0.1435183, NDCG: 0.0807451, F1: 0.0565011, HIT_RATE: 0.2978115, ARHR_ALL_HITS: 0.1665804, NOVELTY: 0.0038392, AVERAGE_POPULARITY: 0.1829370, DIVERSITY_MEAN_INTER_LIST: 0.9525197, DIVERSITY_HERFINDAHL: 0.9952495, COVERAGE_ITEM: 0.1780249, COVERAGE_ITEM_HIT: 0.0511299, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2778592, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0218882, SHANNON_ENTROPY: 9.2515276, RATIO_DIVERSITY_HERFINDAHL: 0.9955781, RATIO_DIVERSITY_GINI: 0.0490374, RATIO_SHANNON_ENTROPY: 0.6855672, RATIO_AVERAGE_POPULARITY: 3.5918925, RATIO_NOVELTY: 0.2367347, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'norm': 1, 'alpha': 0.32883947743186953, 'beta': 0.6912568665141691, 'gamma': 0.3509502159254794} - results: PRECISION: 0.0374846, PRECISION_RECALL_MIN_DEN: 0.0857864, RECALL: 0.0838654, MAP: 0.0175256, MAP_MIN_DEN: 0.0397343, MRR: 0.1305293, NDCG: 0.0732309, F1: 0.0518114, HIT_RATE: 0.2768538, ARHR_ALL_HITS: 0.1505346, NOVELTY: 0.0039224, AVERAGE_POPULARITY: 0.1782083, DIVERSITY_MEAN_INTER_LIST: 0.9527136, DIVERSITY_HERFINDAHL: 0.9952689, COVERAGE_ITEM: 0.5048985, COVERAGE_ITEM_HIT: 0.0496281, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2583055, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0445146, SHANNON_ENTROPY: 9.5768579, RATIO_DIVERSITY_HERFINDAHL: 0.9955975, RATIO_DIVERSITY_GINI: 0.0997289, RATIO_SHANNON_ENTROPY: 0.7096752, RATIO_AVERAGE_POPULARITY: 3.4990462, RATIO_NOVELTY: 0.2418596, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'norm': 2, 'alpha': 0.8596130850939875, 'beta': 0.910608582371105, 'gamma': 0.03711531506682798} - results: PRECISION: 0.0388955, PRECISION_RECALL_MIN_DEN: 0.0890812, RECALL: 0.0871241, MAP: 0.0182531, MAP_MIN_DEN: 0.0415538, MRR: 0.1354302, NDCG: 0.0762519, F1: 0.0537810, HIT_RATE: 0.2855819, ARHR_ALL_HITS: 0.1564941, NOVELTY: 0.0038701, AVERAGE_POPULARITY: 0.1828274, DIVERSITY_MEAN_INTER_LIST: 0.9509465, DIVERSITY_HERFINDAHL: 0.9950922, COVERAGE_ITEM: 0.3395666, COVERAGE_ITEM_HIT: 0.0513086, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2664489, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0286452, SHANNON_ENTROPY: 9.3555477, RATIO_DIVERSITY_HERFINDAHL: 0.9954207, RATIO_DIVERSITY_GINI: 0.0641755, RATIO_SHANNON_ENTROPY: 0.6932754, RATIO_AVERAGE_POPULARITY: 3.5897393, RATIO_NOVELTY: 0.2386346, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'norm': 2, 'alpha': 0.7501858082801054, 'beta': 0.7206938537454902, 'gamma': 0.8958009274928931} - results: PRECISION: 0.0243563, PRECISION_RECALL_MIN_DEN: 0.0524538, RECALL: 0.0509717, MAP: 0.0100912, MAP_MIN_DEN: 0.0210122, MRR: 0.0763143, NDCG: 0.0424648, F1: 0.0329621, HIT_RATE: 0.1865088, ARHR_ALL_HITS: 0.0873418, NOVELTY: 0.0036929, AVERAGE_POPULARITY: 0.2103836, DIVERSITY_MEAN_INTER_LIST: 0.9333232, DIVERSITY_HERFINDAHL: 0.9933299, COVERAGE_ITEM: 0.2372354, COVERAGE_ITEM_HIT: 0.0363630, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1740133, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0150657, SHANNON_ENTROPY: 8.5562681, RATIO_DIVERSITY_HERFINDAHL: 0.9936579, RATIO_DIVERSITY_GINI: 0.0337526, RATIO_SHANNON_ENTROPY: 0.6340463, RATIO_AVERAGE_POPULARITY: 4.1307946, RATIO_NOVELTY: 0.2277114, 
